target,object_id,spect_id,z,sigma_star_kms,catalogue_sn,manifest_index,seed,logmass_q16,logmass_q50,logmass_q84,logZ_abs_q16,logZ_abs_q50,logZ_abs_q84,alpha_fe_q16,alpha_fe_q50,alpha_fe_q84,tau_dust_q16,tau_dust_q50,tau_dust_q84,age_q16,age_q50,age_q84,passed,joint_chi2,joint_ndof,spectrum_chi2,spectrum_ndof,photometry_chi2,photometry_ndof,ess,lnZ,lnZ_err,n_calls,n_samples,wall_time_s,joint_chi2_per_ndof
227516-M10_227516,227516,M10_227516,0.7792009711265564,252.1999969482422,29.200000762939453,57,20260887,11.499637485015464,11.512168334870923,11.525556039876827,-2.1442855777752943,-2.118055637255202,-2.095695020161935,-0.19334889814767597,-0.17949168946716137,-0.16605357941901253,0.23073838257711612,0.24287816012714986,0.25637271252513405,4.549226135074807,4.62533601095356,4.712037001228752,True,4096.624480972769,3698,3970.115867662872,3686,126.50861330989693,12,3517.1298276908274,238754.49871143998,0.23092031128286872,1332500,21000,1081.4000176414847,1.1077946135675416
227630-M9_227630,227630,M9_227630,0.7295899987220764,203.60000610351562,19.100000381469727,110,20260940,10.861235793220155,10.870708732324271,10.880862575295364,-1.8350768358472667,-1.8134405302846506,-1.791811807720815,0.08234077644992151,0.09767390463842579,0.11012227496217013,0.16808411634292966,0.17953810088224031,0.19280903306082536,2.9756621237408774,3.019435366330594,3.1685431381622835,True,3953.7339883554664,3502,3905.7622794880162,3490,47.971708867450076,12,3979.6983141027213,230158.79819659743,0.22217769172397137,1131000,17900,931.1946484930813,1.1289931434481628
227672-M10_227672,227672,M10_227672,0.6092709898948669,162.6999969482422,19.299999237060547,104,20260934,10.637061151930526,10.646299822158209,10.657095721666819,-1.897380788397989,-1.8667234637636274,-1.8418140994874885,0.22902628685681722,0.24882501842639082,0.26784891458242377,0.19114525417130535,0.20390860815286754,0.21631594230148676,2.9975266646058443,3.0190952459117013,3.104650959135784,True,3828.8282819493525,3567,3726.9475071343522,3555,101.88077481500021,12,3171.799070026652,235645.49646535158,0.30760805852428796,1124500,17800,934.1518755508587,1.07340293858967
228215-M10_228215,228215,M10_228215,0.6108589768409729,228.60000610351562,36.79999923706055,21,20260851,10.928610621578422,10.94401255137351,10.962767315287882,-1.5455690480504851,-1.5306901971822564,-1.5164092257909916,-0.04084258417025187,-0.032210478263380055,-0.025431188892738422,0.10870548437237543,0.11598028798280954,0.12393784805084693,3.0756341018661235,3.343564701196586,3.569745765103919,True,4118.69747032056,3571,4005.350347734826,3559,113.34712258573373,12,3695.8458909457995,235054.9036128033,0.25980423708000167,1267500,20000,1083.7141525121406,1.1533736965333408
228380-M10_228380,228380,M10_228380,0.6113759875297546,259.5,36.099998474121094,25,20260855,11.080148049949358,11.087768588224531,11.096589093112312,-1.846316226471701,-1.834847633973186,-1.8215142287408421,0.07870652882425648,0.09150858803944983,0.1035981137788012,0.33220869459007524,0.3428298221445041,0.35152539186961596,3.0013603210695234,3.0194279749070616,3.096434329152143,True,4389.234815285982,3580,4043.983887766172,3568,345.25092751981055,12,3553.6393882695825,233317.47413298278,0.36056309677393844,1267500,20000,1055.1410017814487,1.2260432444932912
228717-M10_228717,228717,M10_228717,0.9398990273475647,296.1000061035156,14.300000190734863,132,20260962,11.889596042703351,11.91858141696998,11.94121246353702,-1.608109001601135,-1.5855811350426519,-1.5642721476023829,-0.19848213884173185,-0.1939664695693607,-0.18816118240295493,0.6529408417371791,0.6617473007903991,0.6739539452223843,4.172104245140246,4.476450043933134,4.783529863486501,True,3939.662293690743,3847,3742.6799928855944,3835,196.9823008051483,12,4857.735907948492,250104.02829441358,0.3352753220269998,1404000,22100,1202.3758586086333,1.0240868972422
229551-M11_229551,229551,M11_229551,0.6957730054855347,209.5,32.79999923706055,42,20260872,11.1639270599385,11.172553060195277,11.18137737923911,-1.8385603732686093,-1.8154447085729164,-1.7930676691261265,-0.011097360002270464,0.006402366811274828,0.018813230269718602,0.25091690938723543,0.2624128366888223,0.27355344632678136,2.889372570052218,2.9176097127669784,2.980449279705966,True,3941.089558269014,3475,3841.7484423339315,3463,99.3411159350828,12,3230.7833836148066,226353.85399144294,0.24358257475518494,1215500,19200,981.8788767848164,1.1341264915882054
229883-M9_229883,229883,M9_229883,0.7279890179634094,224.0,22.600000381469727,89,20260919,11.13731530569537,11.173854412702735,11.197315060398548,-1.3982251881357655,-1.3712079817809255,-1.3489168914802057,-0.08367896521837755,-0.0694747755392843,-0.05256689720475555,0.3255156728976051,0.33771860030041834,0.3482850310611958,3.2459764936839792,3.6973301479034606,3.984006137102306,True,4236.599981681733,3556,4135.827972346019,3544,100.7720093357135,12,3937.535810417855,233285.80664028795,0.3735928004742817,1248000,19700,1090.6654074629769,1.1913948204954254
230747-M13_230747,230747,M13_230747,0.6984639763832092,161.3000030517578,22.600000381469727,87,20260917,10.855648726235527,10.863534022029512,10.872654397770836,-1.9028926365772707,-1.8623622013025065,-1.8283286694693808,0.24029701212306576,0.25998019541415096,0.2803634851817925,0.13609173229217317,0.1478792004933218,0.16213069507781538,2.898238786880331,2.937243678527201,3.006253492103158,True,3997.7702463090577,3574,3974.074578232123,3562,23.695668076934872,12,3392.3337557107448,234306.68292545,0.23404811652155527,1092000,17300,892.7757548270747,1.118570298351723
230983-M10_230983,230983,M10_230983,0.6960690021514893,185.39999389648438,21.700000762939453,92,20260922,11.07867219382386,11.11585174580582,11.162040388550773,-1.504644745172808,-1.4789565773397175,-1.4529069332690911,0.09109498579167898,0.10273593211414409,0.1153790726543581,0.12704731612280082,0.1378233359621811,0.14905031928174398,4.472943392808146,4.892111289648284,5.444640648388817,True,3764.363971092908,3598,3708.1030006303304,3586,56.26097046257752,12,3936.8067924977313,235177.51342517853,0.27822659177823533,1189500,18800,994.3587498813868,1.0462379019157608
231276-M9_231276,231276,M9_231276,0.6540570259094238,238.10000610351562,40.099998474121094,17,20260847,11.352470654327554,11.372847321999975,11.401665430103828,-1.4616048334524525,-1.4097577061514879,-1.3615832555919256,0.01626714918391499,0.030881647315480487,0.04912982499678638,0.2415906244606589,0.2543516489136117,0.2644241744629747,4.052366256625382,4.240104748118197,4.754162036706402,True,4021.2780108577826,3534,3917.7424661530235,3522,103.53554470475888,12,3186.1156350242436,229238.9763165193,0.23068212763948912,1183000,18700,1065.1047689598054,1.137882855364398
231544-M10_231544,231544,M10_231544,0.6547650098800659,169.39999389648438,26.100000381469727,71,20260901,10.796516432761516,10.804565066603766,10.814101443652081,-1.847029484900612,-1.8220461229379166,-1.7932183586347916,0.23961027848911542,0.2617718153389282,0.2807611991669793,0.11416794950669695,0.12626391677273563,0.13961639003098697,2.9208479519929362,2.9727612217485166,3.0135124233715094,True,3751.7060565027723,3504,3717.5239918473053,3492,34.1820646554672,12,3569.9923191606154,230680.94963078087,0.1652670748815978,1150500,18200,991.0750480471179,1.070692367723394
231554-M13_231554,231554,M13_231554,0.6973369717597961,151.3000030517578,10.899999618530273,156,20260986,10.80074990605298,10.847309234688115,10.891171696829842,-1.7130914168023361,-1.667684090368577,-1.6166297750464247,0.020391032915915347,0.05530361762482659,0.08570408638510388,0.03656391056677984,0.05515210749377252,0.0798987339612255,4.421679313528819,4.957671875769652,5.547516445221022,True,4382.743372809066,3598,4349.007695305917,3586,33.7356775031497,12,3731.2484150192,234982.47466025277,0.2691492750839437,1066000,16900,895.2827961407602,1.2181054399135816
232005-M9_232005,232005,M9_232005,0.6111199855804443,190.89999389648438,29.0,63,20260893,10.842805525705918,10.854926611728523,10.879878804210882,-1.6922366023603657,-1.6713360104132766,-1.6526094784431604,0.09092965662021603,0.10413324185356268,0.11267465543470284,0.15913963849989501,0.16645943399034616,0.1760773441211853,2.9744022093633067,3.1114920935725716,3.4971296919923383,True,3962.5039634240657,3506,3875.8089742913744,3494,86.69498913269126,12,3263.2060968220917,230696.2993357863,0.3485018896831306,1189500,18800,1050.2333158487454,1.1302064927050957
232627-M13_232627,232627,M13_232627,0.6210529804229736,216.6999969482422,36.400001525878906,24,20260854,11.24464354437755,11.273026215083904,11.308252399014192,-1.804782444216998,-1.782290685304181,-1.7593590742793843,0.04557384085486865,0.06002918513424817,0.07564853078770266,0.07883636330479911,0.09050325944927633,0.0992163867172256,5.115244257666154,5.491432495487046,6.006483097584077,True,3767.6746955752747,3538,3674.7871087304507,3526,92.8875868448238,12,3825.383281616551,229475.01008621138,0.12912813632631107,1176500,18600,1045.2090062759817,1.0649165335147752
232890-M9_232890,232890,M9_232890,0.7656890153884888,154.3000030517578,12.600000381469727,146,20260976,10.814379459890942,10.824189097586569,10.83377487372318,-1.7773940652753462,-1.7480891385040742,-1.7054506661522868,-0.05059830793174537,-0.03108876310884167,-0.011649795842612887,0.3226973518113189,0.34115373455799125,0.3603573048688937,2.9854943523641775,3.008995159308107,3.086045638661616,True,3968.622513843631,3557,3936.762979570095,3545,31.85953427353624,12,3599.6037505662443,234903.69974398962,0.2446940886842745,1105000,17500,889.6933318935335,1.1157218200291343
232962-M11_232962,232962,M11_232962,0.6976969838142395,230.39999389648438,30.799999237060547,48,20260878,11.189009128586514,11.206984013007954,11.261882710658236,-1.7826631204847254,-1.7415382139230875,-1.6908148912422691,-0.019053337637291275,0.008149746151122529,0.02941358530669129,0.2946729299383213,0.31383069938557057,0.3342950713413117,2.7214921056399812,2.891916676850186,3.807913106800762,True,4086.084683744086,3410,3964.3575366475716,3398,121.72714709651437,12,3386.3319647761896,220988.56078034162,0.17927933436175933,1144000,18100,1005.9066867278889,1.1982653031507584
233129-M10_233129,233129,M10_233129,0.6186460256576538,224.10000610351562,75.5,1,20260831,11.275342661881313,11.283372467516536,11.291086404988825,-1.89067158967669,-1.8705902585770304,-1.8502481429973194,0.2714105098562389,0.28476759191456746,0.3007053397138744,0.1364302694945959,0.14286897515550923,0.14867974655260016,2.702939777496708,2.729699181310096,2.762660610611303,True,3827.3791615368245,3468,3653.069250620876,3456,174.30991091594848,12,3297.4863667328054,224035.7928783991,0.1886991723039157,1280500,20200,1059.7899845549837,1.1036272092090036
233169-M9_233169,233169,M9_233169,0.6103590130805969,285.20001220703125,51.400001525878906,7,20260837,11.372630230726964,11.388372405892392,11.399363529414833,-1.8674556835294818,-1.849627987515845,-1.8335656335619408,0.1303216452068085,0.14344102128470126,0.1548014812938588,0.19494998068716166,0.20320235487900778,0.2111331528103283,5.176685887923436,5.362217248801393,5.468931617745606,True,3757.1567955269293,3512,3661.016116617887,3500,96.14067890904231,12,3765.904004560163,228762.9149287263,0.2544523394178872,1267500,20000,1092.6435719542205,1.0698054656967337
233902-M6_233902,233902,M6_233902,0.7293000221252441,143.39999389648438,19.100000381469727,108,20260938,10.867186707087445,10.897333744713716,10.948800464409516,-2.4028085072548144,-2.3683004146283624,-2.3317970693582266,0.3517662727145567,0.3755361750789941,0.40882936102891676,0.5160627556972747,0.5323333610379244,0.5488928956065812,3.9229751078637873,4.308508919077603,4.945037954353262,True,3750.6587570537495,3394,3712.3001805806134,3382,38.358576473136274,12,3686.8432205221097,223708.59315839258,0.3191887088034757,1176500,18600,1043.9700161665678,1.1050850786840747
236682-M5_236682,236682,M5_236682,0.7342000007629395,227.60000610351562,31.600000381469727,45,20260875,11.263602689083832,11.279369752564644,11.294637576813338,-1.8801265705294192,-1.8616909317817756,-1.8438284587551494,-0.18103949853822263,-0.17266879981073596,-0.16341798653616232,0.31384771550602275,0.32271206228011784,0.33209086508651503,3.0255726396323106,3.2763553857394347,3.449566637199111,True,3979.2956410243446,3399,3877.1674640598876,3387,102.12817696445696,12,3120.4194751068767,221812.78509110335,0.17938731413432202,1092000,17300,921.4503754656762,1.170725401890069
236994-M5_236994,236994,M5_236994,0.7297000288963318,264.1000061035156,31.799999237060547,44,20260874,11.221107095036245,11.229049368371916,11.237317258780232,-1.7999545980650846,-1.7693583728951987,-1.7356311361016479,-0.15647645009187283,-0.14264243110101069,-0.12712604953812845,0.31820431831983836,0.33089307594277617,0.3439935604848474,2.8874033830458607,2.919922784663332,2.962063524583067,True,4132.6704009659325,3435,3939.5424093973265,3423,193.1279915686058,12,3809.059440370119,224039.5196376367,0.2606356721165403,1280500,20200,1048.4516271203756,1.2031063758270546
237437-M6_237437,237437,M6_237437,0.7336999773979187,213.89999389648438,25.0,78,20260908,11.281061120133048,11.291210491675535,11.310768782156535,-1.5579646150242559,-1.5373607061236783,-1.5231355198057688,-0.06541597441613886,-0.05097871126507289,-0.03864814488323869,0.42855567104298736,0.4409543634567205,0.4568591024941992,3.001441854882581,3.0738547028473335,3.3240366599934443,True,4275.990827313743,3475,4203.045345164824,3463,72.94548214891852,12,3223.264113509692,226826.03099901002,0.26468548240208084,1235000,19500,1077.1083182338625,1.2305009575003576
237641-M6_237641,237641,M6_237641,0.8579000234603882,196.89999389648438,19.299999237060547,105,20260935,11.251777640998208,11.261747577103197,11.270857108429931,-1.8722844231114837,-1.826894729333766,-1.7910505197513906,0.031551960136676924,0.05523203629401774,0.07580139549395475,0.3748502040060964,0.39640421303038054,0.4170742089602225,2.813076805196672,2.869115370202259,2.9529048706736623,True,3945.0837006859565,3444,3907.8183878626437,3432,37.26531282331271,12,3546.2505915339175,223790.43890661068,0.21765655486626423,1196000,18900,999.8309889892116,1.1454946866103242
238314-M5_238314,238314,M5_238314,0.7319999933242798,201.5,34.599998474121094,35,20260865,11.281788302641697,11.289881211493714,11.301608053176258,-1.9062545568637597,-1.8911300318539808,-1.8747493045121957,-0.06710200484284004,-0.05576890836385057,-0.04517571103536532,0.3174177455245245,0.32900881099196777,0.3399069312462387,3.0034226183159327,3.0524456406080844,3.22028921844881,True,4115.769379813157,3429,4027.4702277730294,3417,88.29915204012718,12,3350.8928524445337,223048.25427300256,0.3088547053612663,1189500,18800,966.7172017619014,1.2002827004412822
238580-M5_238580,238580,M5_238580,0.730400025844574,222.89999389648438,24.299999237060547,80,20260910,11.467025073155886,11.476020168371027,11.484278933514345,-1.4349898664893406,-1.4067381162604082,-1.3826073372523788,-0.06158441931390581,-0.04910598434851943,-0.03757878544371211,0.17781282822336406,0.19128259078431536,0.2053233587164745,5.466783108661716,5.50962395989324,5.5527674752767915,True,4178.979108832045,3569,4093.703958193288,3557,85.27515063875703,12,3948.6320714792946,231214.52525777195,0.2826253690200589,1254500,19800,1025.5743462396786,1.170910369524249
240899-M6_240899,240899,M6_240899,0.7394999861717224,177.3000030517578,15.600000381469727,125,20260955,10.87508972526378,10.905113901349642,10.926199638652065,-1.6014310057898238,-1.5707396306753114,-1.540337924922976,0.14304768614305274,0.16598704383373614,0.18826260128253477,0.4925338634800414,0.5109103751672796,0.530898780965895,3.2192228236398077,3.5643007649414695,3.8555342364185976,True,4055.014046871382,3491,3995.1583254257616,3479,59.85572144562052,12,3375.2055727038883,229056.19087648363,0.33009276758819706,1157000,18300,1017.229055927135,1.1615623164913726
241189-M5_241189,241189,M5_241189,0.7286999821662903,246.8000030517578,29.0,62,20260892,11.251206386366391,11.267635678661879,11.283289177410468,-1.5367263037748822,-1.5196974202936575,-1.5007520970548351,-0.13222648140944585,-0.12202756861207617,-0.11155235795559522,0.16696335592355468,0.17649358403702214,0.18403838284428967,3.0344917648349883,3.283232000791968,3.517798504503505,True,3925.778288244733,3471,3850.876127336839,3459,74.90216090789423,12,3845.223194514303,226704.91037707837,0.18868821227647056,1209000,19100,1016.9953310070559,1.1310222668524152
243871-M13_243871,243871,M13_243871,0.7333970069885254,213.60000610351562,22.299999237060547,90,20260920,10.983295402701021,11.00512299344863,11.039342069453314,-1.7143331850216152,-1.6767363964379096,-1.6401488193962592,0.2861003437714316,0.3073519776384169,0.3254562798884906,0.1625047428478174,0.17955248089940712,0.19272207812714945,2.8101987309620835,2.9663384687463688,3.533639978062306,True,3860.1471020898794,3551,3837.734519042231,3539,22.412583047648447,12,3769.197072239696,231930.49576942436,0.23540744502758335,1176500,18600,1039.740671516396,1.0870591670205236
244239-M13_244239,244239,M13_244239,0.7378460168838501,219.0,24.5,79,20260909,10.999790142701396,11.00786371944689,11.018483426179342,-1.8698980549226074,-1.8528341475765986,-1.840057323775136,-0.1256276926852288,-0.11422718197083295,-0.10032824931342077,0.24318518859138338,0.25364323048867676,0.2655389019928926,3.0035732121922276,3.041579283439095,3.159629479167558,True,4017.171039791437,3580,3971.257324517445,3568,45.91371527399202,12,3089.3207817906264,235659.34032148815,0.22681057139740832,1079000,17100,872.2229875922203,1.1221148155842002
244680-M13_244680,244680,M13_244680,0.9575620293617249,194.8000030517578,4.400000095367432,184,20261014,11.101403661977855,11.113224921963688,11.130204060714703,-1.7809088014750214,-1.7254279976006908,-1.656451155621397,0.08536489512181357,0.13029163244219916,0.17585962759062174,0.45184667941450546,0.4827592807012546,0.5148524786194087,2.9237164876950494,2.998139682193036,3.141705230500777,True,6005.235833410216,3861,5961.3080303136885,3849,43.92780309652788,12,3737.3468595410245,252256.97256055305,0.2970126739117016,1144000,18100,920.9933595592156,1.5553576362108823
244738-M11_244738,244738,M11_244738,0.6970810294151306,212.8000030517578,29.0,60,20260890,11.12846958004428,11.136883181451607,11.144338033363596,-1.8359321155877586,-1.8218640609566745,-1.8063620042512871,-0.08686895411446853,-0.07524651199723703,-0.06315704692291603,0.19673251227216954,0.20759561369283577,0.21771302420165267,2.9993791317332987,3.012980593460897,3.0708812263608642,True,4034.756908167814,3454,3835.092871997633,3442,199.66403617018074,12,3066.9738252796624,224672.25357797777,0.25943373627115035,1092000,17300,874.3218363123015,1.1681403903207337
245252-M11_245252,245252,M11_245252,0.6943770051002502,266.6000061035156,44.20000076293945,11,20260841,11.335036096743366,11.342511303843786,11.351558229836892,-1.789195422493038,-1.779721553547033,-1.768943802594643,-0.1534242077733716,-0.14486676744606786,-0.1347619209101195,0.22388147254416393,0.2326463839697327,0.24192233833497853,3.0041497725166653,3.0232361108900903,3.0947197933698765,True,4148.814372075507,3528,3875.767415255512,3516,273.0469568199954,12,4077.3049111496234,228069.13190007734,0.24538138980425636,1254500,19800,999.6570903602988,1.175967792538409
245621-M11_245621,245621,M11_245621,0.7350419759750366,168.1999969482422,17.0,121,20260951,10.951467816928592,10.96096086863966,10.970117163566407,-2.125811681397754,-2.094728527393439,-2.0608905271661695,0.5594462251963233,0.5797127524069186,0.5940828918172558,0.21304118127063798,0.22678438669719142,0.23845126889662088,3.0018340463144195,3.0186157946829173,3.1097554016017597,True,3921.668404326069,3554,3881.156774342404,3542,40.51162998366506,12,3509.934207690965,231939.9005480318,0.22568606709491826,1066000,16900,883.5772123150527,1.1034519989662546
245763-M13_245763,245763,M13_245763,0.7542309761047363,139.1999969482422,9.399999618530273,162,20260992,10.87592500763092,10.902745188855612,10.931267158230927,-2.437610897885338,-2.378990640133014,-2.3378170399044382,0.01328889805329405,0.05295293073463088,0.08699843858978637,0.5000299355540256,0.525334156931226,0.5514243089901915,5.094300310308174,5.529659590620638,5.957663624492037,True,4404.348320583466,3832,4345.921248333651,3820,58.42707224981536,12,3509.7692436369107,252450.14757953584,0.19064119039363092,1040000,16500,862.5939241088927,1.1493602089205288
245864-M11_245864,245864,M11_245864,0.6980879902839661,178.39999389648438,13.300000190734863,139,20260969,10.634166425589182,10.643884742786312,10.65679661223935,-1.8824530831538935,-1.8409012254414003,-1.804600714105316,0.05207799802856913,0.07610407295327992,0.09636033539776584,0.21262613475945508,0.2328534791999159,0.25241901023969565,2.880304606624458,2.944813881465083,3.099309970895001,True,3968.6903978387213,3534,3927.9663865382527,3522,40.72401130046856,12,3915.41250769238,232312.75581775652,0.31478797695139854,1163500,18400,963.5570246335119,1.1230023762984498
246149-M13_246149,246149,M13_246149,0.7345340251922607,213.6999969482422,26.600000381469727,70,20260900,11.155185144753636,11.188677524013407,11.215334035172509,-2.093851214117005,-2.0305803575021075,-1.9637464534121554,-0.09801672474486098,-0.08052245737665253,-0.0668871419217708,0.32589447396274007,0.34318253765219225,0.35864849128677023,3.139276433641626,3.608681830481861,3.9234075780476165,True,4082.332551810595,3701,3992.0827047503335,3689,90.24984706026113,12,3550.649761989657,241809.933575131,0.2625420838371541,1176500,18600,1010.4379869662225,1.1030350045421764
248217-M13_248217,248217,M13_248217,0.6109169721603394,219.5,30.600000381469727,51,20260881,10.80044594647275,10.811554323596749,10.834090724381031,-2.0059886175691237,-1.976315998548102,-1.9477171078262592,0.1721039570611173,0.20604357380850546,0.2354701606482623,0.1242240483357532,0.1340236913462619,0.14201182362179043,3.008784993601125,3.0942381334141467,3.5090498222085102,True,4103.49595996903,3599,3996.931464780495,3587,106.56449518853522,12,2991.858360248183,235230.41181362077,0.2980380638375654,1053000,16700,889.6292546354234,1.1401767046315727
248829-M11_248829,248829,M11_248829,0.7634689807891846,164.8000030517578,19.700000762939453,102,20260932,10.928432590852958,10.935377932812472,10.945168783399126,-2.0511128554785154,-2.011137250238053,-1.9640946116402989,0.045729282788734615,0.06848796771730356,0.08988292391986094,0.2539282642872794,0.26841460607676737,0.2835879318263875,2.8647718246524514,2.9098881855835845,2.9747506807041484,True,4134.8560546628505,3455,4077.909524150818,3443,56.946530512032076,12,3365.644969868722,226308.7714108334,0.2507793838537195,1105000,17500,897.801882667467,1.1967745454885241
250391-M11_250391,250391,M11_250391,0.88926100730896,176.60000610351562,35.79999923706055,28,20260858,11.07227577399118,11.088362506349576,11.102878706694677,-1.5083965654760711,-1.4842592878538765,-1.4580128982201697,0.31896746966538164,0.34618104861887955,0.37385571646526233,0.6798517367562118,0.6937356376663386,0.7075186158370443,0.8216033659645897,0.9077307995838888,0.973579065120299,True,4391.93494280086,3861,4169.466035317371,3849,222.4689074834884,12,3753.5086061896404,251957.65451182536,0.31051412707066245,1404000,22100,1164.4041240895167,1.1375122876977104
253688-M13_253688,253688,M13_253688,0.8370350003242493,89.5,4.800000190734863,183,20261013,10.931333988457412,10.973353034228943,11.014049066197217,-1.4922313699504568,-1.3766256292649905,-1.3039872464746722,-0.08931856071999607,-0.04221023233540583,0.024348385370383804,0.32157657286010183,0.3538465289394914,0.39137399774463755,1.7464149176814272,2.3955059274070614,2.9347414372279843,True,8502.341009412272,3332,8479.693353078723,3320,22.647656333548674,12,3673.3185931690996,212371.6553536039,0.2494157481356651,1137500,18000,954.2285539675504,2.5517229920204896
254350-M13_254350,254350,M13_254350,0.6691629886627197,167.89999389648438,13.5,138,20260968,10.918259978762165,10.941044336869236,11.006318965070026,-1.9289599596804594,-1.8771105963379924,-1.8243563667419946,0.35391896442145254,0.3996778590196417,0.4403037995145749,0.26689464997920975,0.2897506377520881,0.3150148184967487,2.936873371952643,3.1591502618904013,4.258787649654268,True,4079.649006674841,3588,4011.4984923162983,3576,68.15051435854296,12,3424.840911119176,232356.35295737223,0.35444556509933417,1033500,16400,884.9047204004601,1.1370259215927652
255047-M13_255047,255047,M13_255047,0.8642939925193787,162.60000610351562,9.399999618530273,163,20260993,10.990611804237384,11.003011605113972,11.015906450854766,-1.616926728320271,-1.5720101336075185,-1.5305702395023506,-0.03426853226731633,0.0030605461418371453,0.03527352372616698,0.3665214453078204,0.39092265828274675,0.41841240692069304,2.7487013255615986,2.8121897392101944,2.9056770270954506,True,4957.247066196195,3814,4921.600821162889,3802,35.64624503330659,12,3694.4095272141435,250183.13293116647,0.3359999152247916,1215500,19200,1018.0248817764223,1.2997501484520702
257455-M11_257455,257455,M11_257455,0.665710985660553,135.10000610351562,36.0,27,20260857,10.928668264209202,10.93625273413943,10.943635809766993,-1.7597558400635511,-1.734751092884837,-1.7076040996086905,-0.11949403878522949,-0.10579227162270415,-0.09244508492730029,0.04687868681856836,0.0579109742231004,0.06904627838908745,2.8703272247709566,2.896287852418853,2.9320318385414055,True,4076.2027720266815,3549,3985.0247719244267,3537,91.17800010225469,12,3815.1230490890744,231934.86393302438,0.20602713821015073,1222000,19300,984.4021893693134,1.1485496680830323
258753-M13_258753,258753,M13_258753,0.9096279740333557,149.3000030517578,8.100000381469727,166,20260996,11.09071365374856,11.131283808415573,11.155760747631193,-2.0898101183086237,-2.0469507289932256,-1.9901044015611877,0.05908905228157726,0.08638759445109362,0.11118480867058304,0.2748244312897288,0.29519743144657384,0.31653644598969455,4.486354805732562,5.218468033506429,5.427904461400933,True,5370.464340414084,3830,5339.104563005844,3818,31.359777408240102,12,3427.362143933128,251801.05535975398,0.2938174334120608,1118000,17700,954.2445056159049,1.4022100105519801
259737-M13_259737,259737,M13_259737,0.7028210163116455,209.89999389648438,14.699999809265137,131,20260961,10.890128619313725,10.905034197957928,10.949144467055685,-2.027413458327207,-1.9893818535110968,-1.944549956072607,0.38325914817314066,0.4143339636112616,0.4597344735401756,0.18680059350313238,0.20758001929452258,0.22944551273034003,2.967483014757206,3.030956683293451,3.7452098971521095,True,5587.04802494352,3604,5484.284860122664,3592,102.76316482085635,12,4081.974944524288,232528.58855603077,0.1912612596691015,1157000,18300,982.2266706572846,1.5502353010387127
