target,object_id,spect_id,z,catalogue_sn,seed,n_free,mask_match,sigma_match,eff_sigma_max_rel_diff,pull_recompute_max_abs_diff,n_phot,n_spec,phot_chi2_stored,spec_chi2_stored,joint_chi2_stored,phot_chi2_h5,spec_chi2_h5,chi2_h5_recompute_max_abs_diff,ndof_h5_match,phot_redchi2_stored,spec_redchi2_stored,joint_redchi2_stored,f_calib_median_pct,f_calib_upper_pct,calib_saturated,n_outlier_pixels,worst_band,worst_band_pull,pull_u*,pull_B,pull_V,pull_r+,pull_i+,pull_z+,pull_Y,pull_J,pull_H,pull_Ks,pull_3.6um,pull_4.5um,n_bad_pixels,n_emission_masked,n_telluric_masked,ess,lnZ,lnZ_err,t10_q16,t10_q50,t10_q84,t20_q16,t20_q50,t20_q84,t50_q16,t50_q50,t50_q84,t80_q16,t80_q50,t80_q84,t90_q16,t90_q50,t90_q84,age_q16,age_q50,age_q84,universe_age_gyr,lnl_ml_stored,lnl_ml_recomputed,lnl_ml_diff,phot_chi2_ml,spec_chi2_ml,f_calib_ml_pct,ml_ndof_match,block_matches_stored,flags
245252-M11_245252,245252,M11_245252,0.6943770051002502,44.20000076293945,20260841,13,True,True,0.0006315216240230258,0.0,12,3516,273.0469568199954,3875.7674152555114,4148.814372075507,273.0469568199954,3875.767415255512,4.547473508864641e-13,True,22.75391306833295,1.102322928115902,1.180317033307399,4.230141280499145,10.000000000000002,False,16,4.5um,11.202837270843888,-0.8687524843034681,-2.876311697386995,0.00813054434209589,-2.306029241631529,-2.879520574499568,-0.6277301738395479,-2.517127354263762,-0.7890718414148618,0.6296621804456121,2.6452460265246405,10.495694720861843,11.202837270843888,2083,451,116,4077.3049111496234,228069.13190007734,0.24538138980425636,4.606419222565363,4.62735617428566,4.704063596223603,4.205398853630098,4.224562624286738,4.2988554846042435,3.0024678083849206,3.018538428374551,3.073558998198675,1.799756607811563,1.8057430667103276,1.828067804664657,1.3986632073418388,1.401908143827187,1.4128681350918293,3.0041497725166653,3.0232361108900903,3.0947197933698765,7.329649026020699,228107.70275098516,228105.93004496218,-1.7727060229808558,273.851703986519,3900.6027208170335,4.20654007635086,True,,photometry chi2/N 22.8 > 3; 16 pixels with |pull| > 4
245621-M11_245621,245621,M11_245621,0.7350419759750366,17.0,20260951,13,True,True,0.0004591221498849748,0.0,12,3542,40.51162998366506,3881.1567743424043,3921.6684043260693,40.51162998366506,3881.156774342404,4.547473508864641e-13,True,3.375969165305422,1.0957529007177877,1.1075030794481981,5.819407440664101,10.000000000000002,False,10,V,2.7776400086335022,1.2415230381402471,2.5694649800844336,2.7776400086335022,0.8630837323786309,-1.8144008445121331,0.6170768096239116,-1.3930065805949554,-1.4172362175098796,-1.8790323280669048,-0.9323320353816013,2.4168633618378106,2.458619253084098,2098,414,112,3509.934207690965,231939.9005480318,0.22568606709491826,4.6047572049871235,4.6219451393493385,4.723583533813856,4.20361954214605,4.220266787784681,4.319037714827643,3.0004642793991954,3.015326279052377,3.0997215594501677,1.798263435892387,1.8046893511391433,1.8388379411342441,1.3971156779330836,1.4011248778740562,1.417918359427339,3.0018340463144195,3.0186157946829173,3.1097554016017597,7.101540743981152,231972.10973243287,231973.3021391624,1.1924067295331042,30.790268773244698,3903.1147208657476,5.777388335440591,True,,photometry chi2/N 3.4 > 3; 10 pixels with |pull| > 4
245763-M13_245763,245763,M13_245763,0.7542309761047363,9.399999618530273,20260992,13,True,True,0.00021376353589979693,0.0,12,3820,58.42707224981536,4345.921248333651,4404.348320583466,58.42707224981536,4345.921248333651,0.0,True,4.868922687484614,1.137675719459071,1.1532726683905385,9.217096384499285,10.000000000000002,False,7,V,3.8061010434677915,-0.19051581405418774,-1.871944571110686,3.8061010434677915,3.5758163829669734,1.6150417051927903,2.260882009815684,-0.6156460437765411,-2.0397423456202284,-3.054741653932246,-1.9983049582870318,1.3309297141931289,0.5081065804125445,2112,117,117,3509.7692436369107,252450.14757953584,0.19064119039363092,6.636069293354957,6.7397238694685715,6.7948985808595,6.274475333195422,6.481784485422651,6.592133908204506,5.189693452716818,5.707966333284888,5.983839890239527,3.8847780304518547,4.766343777572363,5.3755458722745475,3.425150147349803,3.840546003963344,5.172781199619555,5.094300310308174,5.529659590620638,5.957663624492037,6.997663253514492,252481.2798234748,252481.50453778636,0.22471431156736799,55.346838137466435,4366.15025123938,9.169336433420998,True,,photometry chi2/N 4.9 > 3; 7 pixels with |pull| > 4
245864-M11_245864,245864,M11_245864,0.6980879902839661,13.300000190734863,20260969,13,True,True,0.00013867501872040852,0.0,12,3522,40.72401130046856,3927.9663865382527,3968.6903978387213,40.72401130046856,3927.9663865382527,0.0,True,3.3936676083723802,1.115265867841639,1.127148650337609,4.8016397390244,10.000000000000002,False,9,V,3.965360414642485,0.380239040208864,0.0073546649836194935,3.965360414642485,1.2512037878445361,-1.9727384948828046,-0.1729322258003571,-2.523640637848586,-1.0918832568527608,-1.0960344152648138,-0.4333817269110519,1.9165624623916366,2.597091579540374,2078,449,117,3915.41250769238,232312.75581775652,0.31478797695139854,4.570178214580314,4.609955589510831,4.787346448826409,4.129474854298099,4.1820415730121105,4.350512193824929,2.8195245980042416,2.8965262873076467,3.0375949338239168,1.6615961125661305,1.7073809731586134,1.777935437372293,1.2734269864291277,1.3124055937190104,1.3586219512323747,2.880304606624458,2.944813881465083,3.099309970895001,7.3083704503197335,232348.1215651247,232347.02875746723,-1.092807657463709,39.007655881924016,3938.7285164522273,4.777188185771357,True,,photometry chi2/N 3.4 > 3; 9 pixels with |pull| > 4
246149-M13_246149,246149,M13_246149,0.7345340251922607,26.600000381469727,20260900,13,True,True,8.680984340288952e-05,0.0,12,3689,90.24984706026113,3992.0827047503335,4082.332551810595,90.24984706026113,3992.0827047503335,0.0,True,7.520820588355094,1.0821584995257072,1.106923143115671,6.129959886575608,10.000000000000002,False,1,3.6um,5.292082362784922,2.4329724704600175,0.6307212637160023,2.6350816035661797,0.9258892083469139,-2.40434096160172,-0.8591842921215268,-3.046982997909067,-2.294658801576846,-1.3936180402513736,0.7833275432876015,5.292082362784922,4.949871745086285,2107,254,116,3550.649761989657,241809.933575131,0.2625420838371541,4.750091457373925,5.837099888202874,6.245115748791177,4.344763627880973,4.852070889595122,5.385908900393402,3.121358821175746,3.5774801252497963,3.906636474505948,1.8466075348220197,2.082953529427557,2.4057899949368924,1.421360207813892,1.5378870845858705,1.7010679854459345,3.139276433641626,3.608681830481861,3.9234075780476165,7.1043225971889505,241845.7570776459,241842.30483833785,-3.452239308040589,88.61071128418433,4021.981999530609,6.097943618784382,True,,photometry chi2/N 7.5 > 3; 1 pixels with |pull| > 4
248217-M13_248217,248217,M13_248217,0.6109169721603394,30.600000381469727,20260881,13,True,True,0.00019488543140411962,0.0,12,3587,106.56449518853522,3996.9314647804945,4103.49595996903,106.56449518853522,3996.931464780495,4.547473508864641e-13,True,8.880374599044602,1.114282538271674,1.1443100836500362,4.296660135766887,10.000000000000002,False,7,3.6um,6.411255985133928,0.5555364224803321,-1.3924374995952762,-0.12229991866956033,-2.3045462380633217,-3.453105998663117,-0.45250061359628524,-1.8310174853857626,-0.6405824034487044,0.6453117044654504,1.9003507102902895,6.411255985133928,6.161774876805723,2071,393,115,2991.858360248183,235230.41181362077,0.2980380638375654,4.610152734979369,4.695346788817369,5.746071265344668,4.208973518217822,4.290098629416159,4.720148175854077,3.0049765490055025,3.069570838091414,3.3903062774875696,1.8003312747315592,1.8256340095402612,1.9655860012985622,1.3988383536754978,1.4116769433985352,1.4813764461235792,3.008784993601125,3.0942381334141467,3.5090498222085102,7.834302952929767,235261.82658285645,235260.41662381258,-1.4099590438709129,103.75815554333886,4017.698692891804,4.283108357526817,True,,photometry chi2/N 8.9 > 3; 7 pixels with |pull| > 4
248829-M11_248829,248829,M11_248829,0.7634689807891846,19.700000762939453,20260932,13,True,True,0.0003650930212804155,0.0,12,3443,56.946530512032076,4077.9095241508185,4134.8560546628505,56.946530512032076,4077.909524150818,4.547473508864641e-13,True,4.745544209336006,1.1844059030353815,1.2012946120461507,4.896981984228452,10.000000000000002,False,8,4.5um,4.53468761431715,-0.6300042909911908,0.5094418881361387,2.627895803572062,0.46445049913942177,-1.8542881050421725,-0.10030558302431644,-2.29685261929823,-1.8863221092813718,-1.7821785826089567,-0.0711615558560753,3.625153593902421,4.53468761431715,2101,505,117,3365.644969868722,226308.7714108334,0.2507793838537195,4.562817949834265,4.585610065271576,4.657442778454055,4.115888382636511,4.151565313213686,4.219046900703514,2.805367987270461,2.8606149744844567,2.9250155231967345,1.6562426211530328,1.6930105028320837,1.7338849979342823,1.2710764291920122,1.3025721267013646,1.335468893787533,2.8647718246524514,2.9098881855835845,2.9747506807041484,6.948485362576636,226342.32524210055,226341.62954283977,-0.6956992607738357,54.07552579102411,4097.139366628101,4.869892149946026,True,,photometry chi2/N 4.7 > 3; 8 pixels with |pull| > 4
250391-M11_250391,250391,M11_250391,0.88926100730896,35.79999923706055,20260858,13,True,True,8.362917169922594e-05,0.0,12,3849,222.4689074834884,4169.46603531737,4391.934942800859,222.4689074834884,4169.466035317371,9.094947017729282e-13,True,18.539075623624033,1.0832595571102548,1.141355234615608,4.680996199986296,10.000000000000002,False,17,u*,7.92365642993726,7.92365642993726,2.728219424287333,5.307473897158185,4.8473192825259295,4.3664066138467765,4.119025649172022,1.092425628367473,-0.6626712971066268,-4.338241702030636,-5.3147651917950105,-3.0192807849511754,-2.5938540930334906,2084,126,107,3753.5086061896404,251957.65451182536,0.31051412707066245,1.9096833361178147,2.1724318288343687,2.3132709949012282,0.9778959312467712,1.2821113087229365,1.5558227199212744,0.6512923267431943,0.6912455445270599,0.7263490703641814,0.32551136762597616,0.3463292183804253,0.36418953422738926,0.20913302596407296,0.22164560470566236,0.2329691517994078,0.8216033659645897,0.9077307995838888,0.973579065120299,6.328699601121423,252001.2314946867,251999.79252118044,-1.4389735062723048,213.42608251573532,4242.996574851617,4.621076702572569,True,,photometry chi2/N 18.5 > 3; 17 pixels with |pull| > 4
253688-M13_253688,253688,M13_253688,0.8370350003242493,4.800000190734863,20261013,13,True,True,5.067811215999589e-06,0.0,12,3320,22.647656333548674,8479.693353078721,8502.34100941227,22.647656333548674,8479.693353078723,1.8189894035458565e-12,True,1.8873046944623895,2.5541245039393736,2.5617176888858904,9.991249508450185,10.000000000000002,True,65,4.5um,1.9871615858809129,1.589595050753448,-0.5457121167596555,1.6967572473525478,1.3249028052224088,-1.9044770742550017,0.17929568484408798,-1.9229209829653384,-0.3847883698713812,-0.9611135948413367,-0.004506882608447589,1.6766787725134538,1.9871615858809129,2196,534,116,3673.3185931690996,212371.6553536039,0.2494157481356651,2.804867961588297,5.338421445969379,5.922781708996822,2.527371106456752,3.5262685821901343,5.270368141963379,1.6969055466281022,2.04715624442402,2.460853978463676,0.8570288920910761,1.0015106420585873,1.176110506385377,0.5729533748601492,0.6412033061593542,0.7368645241877846,1.7464149176814272,2.3955059274070614,2.9347414372279843,6.575195276030263,212406.1726493975,212404.39503183568,-1.7776175618055277,25.193240920488872,8477.14258880767,9.99862860682395,True,,spectrum chi2/N 2.55 > 1.5; calibration floor at prior bound (10.0% of 10%); 65 pixels with |pull| > 4
254350-M13_254350,254350,M13_254350,0.6691629886627197,13.5,20260968,13,True,True,3.1610999539941515e-05,0.0,12,3576,68.15051435854296,4011.4984923162983,4079.649006674841,68.15051435854296,4011.4984923162983,0.0,True,5.67920952987858,1.1217836947193227,1.1411605613076479,9.257772624054375,10.000000000000002,False,3,4.5um,4.910296646589374,0.07620318233952988,-1.383452828883471,0.7371048256988644,-1.3775532632315184,-3.3609655414020954,-0.1681931892087325,-1.7267533086787838,-0.9610167131615961,0.1713624107248423,1.894702296320518,4.563979155330817,4.910296646589374,2067,406,117,3424.840911119176,232356.35295737223,0.35444556509933417,4.61192071758586,4.926570514325112,6.851347455552947,4.195348362058862,4.459923366454326,6.2259307808948865,2.877946588054961,3.065043565520365,4.402475676606171,1.6616677317104251,1.763198229920056,2.25076264404652,1.2404538573265182,1.3276467813992388,1.4921517510227293,2.936873371952643,3.1591502618904013,4.258787649654268,7.476764130211008,232387.2894473859,232387.70559577932,0.4161483934149146,66.48883981925412,4009.046468337459,9.260870605633343,True,,photometry chi2/N 5.7 > 3; 3 pixels with |pull| > 4
255047-M13_255047,255047,M13_255047,0.8642939925193787,9.399999618530273,20260993,13,True,True,4.8469152456366196e-05,0.0,12,3802,35.64624503330659,4921.60082116289,4957.247066196196,35.64624503330659,4921.600821162889,9.094947017729282e-13,True,2.970520419442216,1.2944768072495765,1.3041954922905015,9.965541989023675,10.000000000000002,True,3,B,-4.080318617262439,-1.1601470574797785,-4.080318617262439,0.8494422724609585,2.718271391580603,0.9317641524488113,2.29132395546286,-0.30978220681033003,-0.5806511515834267,-1.3708490775319508,-0.5751506847461031,0.5988242179375046,0.6485874341515808,2127,125,112,3694.4095272141435,250183.13293116647,0.3359999152247916,4.517145583004285,4.551471296475306,4.658957363189059,4.025304533610879,4.082921009585313,4.192529524082093,2.6531592773692574,2.7335098766138355,2.825752344344956,1.543271333334432,1.5954911677277053,1.6522546027416107,1.1700087863120383,1.2162671488416041,1.258851771256,2.7487013255615986,2.8121897392101944,2.9056770270954506,6.444714204844716,250220.2298396569,250212.85779489283,-7.372044764080783,37.240523699948604,4924.663098084625,9.999960421788785,True,,calibration floor at prior bound (10.0% of 10%); 3 pixels with |pull| > 4
257455-M11_257455,257455,M11_257455,0.665710985660553,36.0,20260857,13,True,True,0.0002265358266612185,0.0,12,3537,91.17800010225469,3985.024771924426,4076.202772026681,91.17800010225469,3985.0247719244267,4.547473508864641e-13,True,7.5981666751878905,1.1266680158112599,1.1527722771568667,5.408762979041099,10.000000000000002,False,16,4.5um,5.699701709627198,-0.3639002631403822,-2.3611530529005873,-0.1845533572445826,-2.0813871473946515,-2.9377709601038333,-0.5982711258969549,-1.946752212910904,-0.27874095344460725,1.2866066458289491,2.8110160010942598,5.119039569349987,5.699701709627198,2092,421,116,3815.1230490890744,231934.86393302438,0.20602713821015073,4.562883921613306,4.576314551458308,4.610253841917674,4.118404230945845,4.137988821996194,4.171338766461021,2.81258121674055,2.8421765146833975,2.8776031943205957,1.6615658332020142,1.6828788212594046,1.7054749610482896,1.277195134819654,1.2957087668454101,1.3149763160251766,2.8703272247709566,2.896287852418853,2.9320318385414055,7.497255593994631,231972.5570805611,231968.5845417559,-3.9725388051883783,96.48032617450141,4002.1196895250496,5.392604367400979,True,,photometry chi2/N 7.6 > 3; 16 pixels with |pull| > 4
258753-M13_258753,258753,M13_258753,0.9096279740333557,8.100000381469727,20260996,13,True,True,2.1174615836967055e-05,0.0,12,3818,31.359777408240102,5339.104563005844,5370.464340414084,31.359777408240102,5339.104563005844,0.0,True,2.6133147840200084,1.3984035000015307,1.4069856799617722,9.981996433884637,10.000000000000002,True,4,B,-2.301328450082761,-1.5689455310557932,-2.301328450082761,2.0144150983420026,1.6764959290399544,0.30958937013569426,1.4972336881170656,-1.058752684861221,-1.9558254927629182,-2.291372716952518,-0.5175133801887246,0.9155053551495197,1.7588188998279788,2106,127,115,3427.362143933128,251801.05535975398,0.2938174334120608,5.9086657210087115,6.0887181611731,6.1055449799487125,5.58088178262772,5.940986662956496,5.974640300507722,4.580009219531209,5.497792168306686,5.58192626218475,3.5232085879844246,5.054597673656876,5.189212223861778,3.0843609488803825,3.7924590653695143,5.058307544420788,4.486354805732562,5.218468033506429,5.427904461400933,6.236449659389702,251834.92657576583,251836.5769952208,1.6504194549634121,34.708024162079944,5324.854599058996,9.999200580876465,True,,calibration floor at prior bound (10.0% of 10%); 4 pixels with |pull| > 4
259737-M13_259737,259737,M13_259737,0.7028210163116455,14.699999809265137,20260961,13,True,True,5.444735243018683e-07,0.0,12,3592,102.76316482085635,5484.284860122664,5587.04802494352,102.76316482085635,5484.284860122664,0.0,True,8.563597068404695,1.5268053619495168,1.55584740321457,9.99063612583035,10.000000000000002,True,32,4.5um,6.183218983950331,0.6378987091636336,-1.3437400858712099,-0.030003116045205634,-2.026395845432487,-3.6265352346421107,-0.5570984056658146,-2.0107871935212027,-1.043791214336122,0.142329441734753,2.2841260286715075,5.863349235990883,6.183218983950331,2045,412,117,4081.974944524288,232528.58855603077,0.1912612596691015,4.601563840814995,4.674852825055597,6.364429032935746,4.1929152071806675,4.257239151017849,5.447489700610355,2.9573745690295654,3.0185228237528694,3.6682542550951447,1.7413117546144976,1.7818056057284115,2.0193631597339863,1.3293757333049414,1.3707584907080834,1.4685418194262088,2.967483014757206,3.030956683293451,3.7452098971521095,7.281368365261137,232563.89970660253,232563.8739925247,-0.025714077841257676,98.50918389566037,5478.144047950191,9.999927864032063,True,,photometry chi2/N 8.6 > 3; spectrum chi2/N 1.53 > 1.5; calibration floor at prior bound (10.0% of 10%); 32 pixels with |pull| > 4
27068-M14_27068,27068,M14_27068,0.6783069968223572,21.200000762939453,20260925,13,True,True,0.0007332590197242517,0.0,12,3452,168.1733311188691,3903.0006376259626,4071.1739687448317,168.1733311188691,3903.0006376259626,0.0,True,14.014444259905758,1.1306490839009162,1.179708481235825,4.737324062721374,10.000000000000002,False,5,4.5um,8.253043352215593,-3.2821724221521507,-4.354299066950434,1.7697593205698663,-0.478290631888803,-3.199635479161441,-0.2885108061017977,-2.019335042120866,-0.9483809622111753,-0.1327671855329809,2.0095988278873467,6.900221711631625,8.253043352215593,2157,442,115,3372.282855359359,225837.9223101356,0.22784110763487037,4.459206676983723,4.502622108622449,4.669939255913835,3.900986617005576,3.9689365800312197,4.110086540836413,2.501646745893223,2.5681627111582,2.6450508595525197,1.4345610496952999,1.4799996297984896,1.5270275879704045,1.0780904027045302,1.1147432517911937,1.1535982379866336,2.6276286794702663,2.6892900171383514,2.804825733756806,7.422895237319793,225876.24400838322,225874.87105057406,-1.3729578091588337,167.68522009448486,3901.892812986534,4.737890489773937,True,,photometry chi2/N 14.0 > 3; 5 pixels with |pull| > 4
31835-M14_31835,31835,M14_31835,0.67740398645401,27.399999618530273,20260898,13,True,True,0.000772592611999626,0.0,12,3558,53.4472925061143,3845.3329464539024,3898.7802389600165,53.4472925061143,3845.332946453903,4.547473508864641e-13,True,4.453941042176192,1.0807568708414566,1.0960866570030972,4.1318003520068425,10.000000000000002,False,1,3.6um,4.240520536368387,1.1786843047096707,-0.058414773077299045,-0.35519376086128746,-1.9130027400720497,-2.81428415309701,0.3343914555215848,-1.5446082455130687,-0.91505729466639,0.009964301045766068,1.8415292887780919,4.240520536368387,3.9547869963300064,2115,376,117,3006.5304255783362,233693.56029631355,0.2987922899651191,4.600603991937786,4.616952152874735,4.6884093603366725,4.191397550625734,4.212182728604769,4.279486617653492,2.957466480436568,2.9990360403019833,3.05081939276939,1.7620642427455628,1.7935956027808453,1.815428774146809,1.3620598955651304,1.3911729105970916,1.4035832255094638,2.977214261384722,3.006448035771625,3.076284145474633,7.428188629461858,233724.91118109657,233725.36229769056,0.45111659399117343,53.08533579603008,3834.869344636116,4.139590433500264,True,,photometry chi2/N 4.5 > 3; 1 pixels with |pull| > 4
36550-M14_36550,36550,M14_36550,0.7386149764060974,8.0,20260998,13,True,True,0.00015564773275502218,0.0,12,3361,25.54800109597975,4126.3705562140385,4151.9185573100185,25.54800109597975,4126.3705562140385,0.0,True,2.129000091331646,1.2277210818845696,1.235690046818458,9.917021406576572,10.000000000000002,True,4,3.6um,2.647047625112895,-0.09772066218361933,-0.49405722911436195,2.1227424192000686,0.988014652899816,-0.7915598558494228,0.7997566502206049,-1.7278074215067651,-1.9022829813847482,-1.5020044537451094,0.35569321607944904,2.647047625112895,1.5976789368363822,2180,508,117,3447.9135390655874,219934.6559028623,0.19784065085426175,4.565483033756143,4.616442108262978,4.819483858496401,4.117505624197516,4.192681857918924,4.365460122349232,2.7905365212964424,2.9216791156928688,3.043218300045225,1.63681749190117,1.712394448534051,1.7792595608530852,1.2497087645000904,1.3056159090603692,1.3597210270265225,2.862457026633287,2.9558250097339585,3.100946149240791,7.082019953766262,219965.2662255739,219962.73823977553,-2.5279857983696274,25.295318515844773,4107.019232324219,9.996263465746251,True,,calibration floor at prior bound (9.9% of 10%); 4 pixels with |pull| > 4
37023-M14_37023,37023,M14_37023,0.7354879975318909,21.0,20260927,13,True,True,0.00038227509899115773,0.0,12,3393,60.46890326537189,3863.197241074911,3923.6661443402827,60.46890326537189,3863.1972410749113,4.547473508864641e-13,True,5.039075272114324,1.138578615111969,1.1567411982135267,3.753525345724097,10.000000000000002,False,3,3.6um,4.010292985236597,-0.43520342180646737,-2.5119808779287656,2.8602252879613483,0.8909697223816395,-1.9206575240587807,0.07452649704145949,-2.5721885293338818,-1.719874118010335,-1.208412259910552,0.9978281260728464,4.010292985236597,3.631496420155215,2127,533,113,3668.8419731123786,222178.4741278533,0.3160090579341338,4.543978569685278,4.560005844519283,4.584850565302902,4.080374977321042,4.107211506181045,4.137282943267818,2.744571604298782,2.7874913105099504,2.828479842760933,1.610147184270969,1.641043417220539,1.669523502715242,1.2326660743864033,1.2591916822694045,1.2810077312790673,2.816523323148223,2.8517415490316056,2.8833398002376778,7.099099432304871,222215.54990517342,222214.43993020654,-1.1099749668792356,62.3127611167558,3849.9893265551555,3.774791824918632,True,,photometry chi2/N 5.0 > 3; 3 pixels with |pull| > 4
37219-M14_37219,37219,M14_37219,0.7346779704093933,15.0,20260959,13,True,True,4.2653465570039355e-05,0.0,12,3540,33.84716099578418,3879.290309710369,3913.137470706153,33.84716099578418,3879.29030971037,9.094947017729282e-13,True,2.8205967496486815,1.0958447202571664,1.1057184150059771,4.174194646496608,10.000000000000002,False,1,3.6um,3.2036905196394274,0.3888289427069294,0.16160948620684165,1.8374450300664436,0.26913680265805295,-1.9346498666812266,0.0025540084951964654,-2.2203499773726167,-1.425291336432944,-1.1517087812745064,0.9814084570843599,3.2036905196394274,2.6388826988968557,2125,387,114,3353.0888616108114,233596.1761161755,0.280187041423428,4.578500026212057,4.601328891554325,4.728724525008027,4.14841712125769,4.182410461702149,4.2985434021636975,2.8640260591138706,2.9194372019872734,2.9976242990426503,1.6997968470258027,1.733221233644228,1.7652750524958174,1.31060522228968,1.3343686370813916,1.3560473417738805,2.9093815501303992,2.954769485681185,3.054565128232129,7.103534094143108,233628.52391159453,233627.9077105426,-0.6162010519183241,33.97253978220097,3877.73763830516,4.176303050383514,True,,1 pixels with |pull| > 4
37723-M14_37723,37723,M14_37723,0.7360039949417114,22.899999618530273,20260916,13,True,True,2.1136607588977892e-06,0.0,12,3408,34.05119965918072,3743.2952626184538,3777.3464622776346,34.05119965918072,3743.2952626184538,0.0,True,2.8375999715983933,1.098384760157997,1.1087016326027692,4.084808474200154,10.000000000000002,False,3,4.5um,2.8193307566528047,-0.9049709500820252,-0.5031183666591162,2.0993845406148504,0.34304524433209554,-1.8647758410555553,0.039088308390645844,-2.312342596130857,-1.4508634310683108,-1.0432942023217997,1.075972470507685,2.7070922375789404,2.8193307566528047,2103,539,116,3781.1654466700247,224829.156342957,0.24049189515292288,4.584300775122382,4.603710886602826,4.657122586532886,4.160811877916016,4.183322844229686,4.229255369586308,2.895512657169298,2.922606173890622,2.9665860984755663,1.7219629341568208,1.7367428988393825,1.7569010138492196,1.3288207949388975,1.3413940269975573,1.3552232246092284,2.932535781484217,2.9576044801313985,3.002480773480649,7.096276713108154,224866.29780984248,224865.47337931246,-0.8244305300177075,34.26828052177795,3797.4562495838004,4.0084740626621835,True,,3 pixels with |pull| > 4
37843-M14_37843,37843,M14_37843,0.9693750143051147,6.5,20261008,13,True,True,0.0006341989246142458,0.0,12,3817,104.40554108573639,4062.0887137159375,4166.494254801674,104.40554108573639,4062.088713715937,4.547473508864641e-13,True,8.7004617571447,1.0642097756656896,1.0918485992666862,6.56598355351851,10.000000000000002,False,1,B,-4.547601809770426,-3.927354616231431,-4.547601809770426,-0.9197748751015091,3.0901140319899327,3.2579180883083847,4.371615180728117,1.7660796417887803,-0.9045052499956487,-3.361699726571797,-3.1816766853665293,1.1851861744293661,1.189529140248112,2102,131,116,3386.632578196366,251100.3041909561,0.22914247291793846,4.601833498088357,4.625384703112816,4.717100935140882,4.199756892848884,4.2227734127624785,4.312980656858477,2.9929704979293685,3.0164305352609047,3.100670737605284,1.7880263353710097,1.7991510575651066,1.8325975360399094,1.3838852165887423,1.3925852945496322,1.4064518915479307,2.991993206837522,3.012108008633242,3.086886191563737,5.977611927947145,251135.96285223027,251134.47170650278,-1.4911457274865825,103.95055236395378,4059.4577391618286,6.597403609630247,True,,photometry chi2/N 8.7 > 3; 1 pixels with |pull| > 4
38646-M14_38646,38646,M14_38646,0.9688860177993774,9.699999809265137,20260990,13,True,True,8.282921265734146e-05,0.0,12,3817,185.26819201527354,4322.183578379875,4507.451770395149,185.26819201527354,4322.183578379875,0.0,True,15.439016001272796,1.1323509505841958,1.181198053038561,5.724937473644938,10.000000000000002,False,1,B,-7.715501244280647,-5.988197711146771,-7.715501244280647,-0.5208484690730962,3.9119921723090307,4.762816548510012,5.812033315085667,2.7409439287440667,0.4454980969586548,-2.3915878544794524,-1.5569124347707064,-1.199275987925844,0.740559421828489,2102,131,116,3357.2811453983722,251175.52243213673,0.2085749391418388,4.637354200971036,4.814754959047658,5.268563918428947,4.237150843503341,4.426152165858755,4.755731206794827,3.036325496788685,3.23639456999132,3.5858664503518627,1.8079735630918379,1.901006280552714,2.117853153021633,1.3978597535594508,1.4455481110178943,1.549696045807762,3.0264338801117034,3.200751681326878,3.5135881694155713,5.979661727399538,251214.70915261813,251213.74168168733,-0.9674709308019374,184.75330649393797,4311.151007596183,5.758181791463248,True,,photometry chi2/N 15.4 > 3; 1 pixels with |pull| > 4
38648-M14_38648,38648,M14_38648,0.6742770075798035,52.70000076293945,20260835,13,True,True,0.00011209358327522246,0.0,12,3566,199.0221914874205,3856.5992676913625,4055.621459178783,199.0221914874205,3856.599267691363,4.547473508864641e-13,True,16.58518262395171,1.0814916622802475,1.137621727679883,5.013624358976693,10.000000000000002,False,4,B,-7.640685436487017,-5.825588323366949,-7.640685436487017,1.5492007680238722,0.20384133157379417,-1.825092877113937,1.110672144697281,-0.3286477865234969,0.4342718923408195,1.1635335323323193,2.911954637156415,6.580939477433522,6.801459502496419,2081,402,117,3573.2901006927564,231242.934186702,0.28145606595476774,2.7340121033037157,2.743568260791189,2.7835296272409886,2.462457502628295,2.4711867407844723,2.507309498602654,1.6480396014553795,1.6543183867470805,1.6773767018659305,0.8335131729114456,0.837728920993701,0.8476141442067537,0.562358544988603,0.5654522226935023,0.5702543327891632,1.6504890128647054,1.6624188779545945,1.717970421704375,7.446563370530118,231281.89896837232,231278.06526025385,-3.833708118472714,205.66882397285463,3850.0109493426307,5.018196219180345,True,,photometry chi2/N 16.6 > 3; 4 pixels with |pull| > 4
